bbl,bldgclass,bldgclass_letter,borough,counts,lng,lat
3060590032,B2,B,BK,178992,-74.0374156334614,40.62315080766683
3039950021,B2,B,BK,128968,-73.88900783220062,40.67377944102764
3085390064,B2,B,BK,111307,-73.92545652421148,40.608569547222054
3033310113,B2,B,BK,97247,-73.92028396698947,40.69224011938891
3052330071,B2,B,BK,126783,-73.96486605932184,40.63236331044324
3033050157,B2,B,BK,116620,-73.92088594563171,40.69463911575566
3072960017,B2,B,BK,59129,-73.95455215858522,40.60291094798523
3078920079,B2,B,BK,51122,-73.92881868640579,40.61678767046356
3070770077,B2,B,BK,20356,-73.98360320194843,40.599869841066784
3033050124,B2,B,BK,115992,-73.92151467888024,40.694465210814585
3023290018,B2,B,BK,72892,-73.95580070688018,40.716354937885946
3066910034,B2,B,BK,179496,-73.96130323758014,40.63065101563872
3065510072,B2,B,BK,42277,-73.9795142062824,40.61485242060637
3081460067,B2,B,BK,86637,-73.90452104476557,40.64660567920795
3049840036,B2,B,BK,97599,-73.94068881341006,40.637237107894656
3048790015,B2,B,BK,79608,-73.9375808199758,40.652754779560645
3029120036,B2,B,BK,86532,-73.93978807499727,40.714794252517244
3051570028,B2,B,BK,202601,-73.96444244472177,40.63981892740461
3057600045,B2,B,BK,43206,-74.00280409108456,40.625144025837706
3043820046,B2,B,BK,132795,-73.87789129327437,40.660723193143156
3043820048,B2,B,BK,133351,-73.87793588428491,40.66078116145686
3043820052,B2,B,BK,133132,-73.87807857551863,40.66097290280215
3062280049,B2,B,BK,54943,-73.99286475483643,40.61079909774878
3062280052,B2,B,BK,54021,-73.9930698734849,40.610923952578275
3047640032,B2,B,BK,68141,-73.92608971656108,40.64506728934451
3048700017,B2,B,BK,82203,-73.94610662119,40.65203686429105
3049520035,B2,B,BK,99855,-73.9431368598884,40.64187903209129
3050500017,B2,B,BK,91238,-73.95234490356377,40.65671892039716
3052120054,B2,B,BK,79379,-73.95248313569643,40.6390519620234
3032270061,B2,B,BK,53940,-73.92811860754038,40.696953389202406
3055550072,B2,B,BK,49834,-73.98802663019345,40.617131021244674
3034500061,B2,B,BK,160301,-73.90894447301056,40.682929516389315
3036410012,B2,B,BK,75766,-73.90907378694112,40.653066916634394
3033970043,B2,B,BK,129973,-73.91088418196883,40.69169610906039
3064310053,B3,B,BK,96926,-74.00998770288166,40.605332239857255
3047410033,B3,B,BK,70203,-73.92322697368476,40.64695794819117
3016050068,B3,B,BK,102641,-73.93872234984549,40.69155787692773
3016050072,B3,B,BK,104280,-73.93901219141397,40.69152666322036
3016060012,B3,B,BK,100305,-73.936095939325,40.692146478266785
3017040070,B3,B,BK,151614,-73.92425256692705,40.678448119830605
3018200067,B3,B,BK,141271,-73.94311456438314,40.685810095669844
3047490029,B3,B,BK,54851,-73.91806333466488,40.65023984656651
3019670037,B3,B,BK,148286,-73.95746841067417,40.68741537204909
3027010029,B3,B,BK,130002,-73.94529506479827,40.72212055554805
3047600049,B3,B,BK,111698,-73.93040612638082,40.64520106237611
3043000049,B3,B,BK,94238,-73.89076471801567,40.66063847022314
3043010077,B3,B,BK,90877,-73.8904748764472,40.66168189986964
3043010081,B3,B,BK,89711,-73.8905908130746,40.661837968406516
3077990043,B3,B,BK,70189,-73.92646874015063,40.62729331254547
3043210050,B3,B,BK,81849,-73.89253498113389,40.658663088456464
3043210052,B3,B,BK,82455,-73.89260632675075,40.65876118867964
3004290032,B3,B,BK,138903,-73.9920442802426,40.681484767647994
3072240003,B3,B,BK,44404,-73.96205682565817,40.58903422550691
3045290022,B3,B,BK,116987,-73.86669449052917,40.664736384091256
3048480038,B3,B,BK,122977,-73.93725530559891,40.655465913001144
3048490019,B3,B,BK,131756,-73.93592649348497,40.65562644063907
3063600016,B3,B,BK,88509,-74.01046482669439,40.610103477984445
3060550040,B3,B,BK,146992,-74.02305286896825,40.61851334257124
3046530006,B3,B,BK,90269,-73.93309942341709,40.65495311638
3072240017,B3,B,BK,41657,-73.96111149623484,40.589145703033246
3046770023,B3,B,BK,41093,-73.92883652281,40.65287071618804
3046770062,B3,B,BK,44114,-73.92925567830902,40.6533344626976
3066000016,B3,B,BK,22267,-73.9804060264931,40.609942950346515
3063410038,B3,B,BK,51030,-74.00718738742009,40.610700997525605
3046960025,B3,B,BK,75936,-73.93156549265471,40.65065900206553
3046980034,B3,B,BK,49019,-73.9295366016754,40.65061887015605
3046990058,B3,B,BK,42156,-73.92904164145845,40.6513323263246
3047090007,B3,B,BK,52015,-73.91954375621462,40.65056982004446
3047090026,B3,B,BK,46755,-73.92028842609052,40.651301112617226
3047350029,B3,B,BK,86906,-73.92913082347953,40.64682863426062
3047370042,B3,B,BK,61950,-73.92775296125401,40.646690402127966
3047380002,B3,B,BK,53343,-73.92680763183068,40.64813069176823
3047380019,B3,B,BK,53542,-73.9263260489169,40.647608976944966
3047380024,B3,B,BK,54677,-73.92627699880532,40.647328053578605
3047380040,B3,B,BK,59325,-73.92659359498012,40.64675282954271
3047390044,B3,B,BK,58614,-73.92568839746625,40.646993620999595
3047410064,B3,B,BK,55515,-73.9239225934491,40.64817082367771
3047460103,B3,B,BK,68979,-73.91896853217872,40.648139609970336
3049310053,B3,B,BK,79002,-73.947609338245,40.644300323963314
3047460109,B3,B,BK,72150,-73.9192672919493,40.64794340952398
3047470151,B3,B,BK,56926,-73.91921378273666,40.64949517669058
3047470155,B3,B,BK,57376,-73.9190577141998,40.64935694455792
3047470156,B3,B,BK,57444,-73.91900866408822,40.64931235354739
3047470157,B3,B,BK,57428,-73.9189417775724,40.64925438523369
3047480028,B3,B,BK,56129,-73.91871882251974,40.64971813174325
3047480036,B3,B,BK,54366,-73.91930742385878,40.65008377802964
3047480037,B3,B,BK,54392,-73.91924499644404,40.65012390993912
3047480043,B3,B,BK,54536,-73.9188748910566,40.65036470139601
3047480068,B3,B,BK,59729,-73.91773336118692,40.64927222163791
3047510035,B3,B,BK,47368,-73.91679694996569,40.65147947665936
3047530047,B3,B,BK,42063,-73.91504006415063,40.65253628360904
3047550020,B3,B,BK,41577,-73.91306022328291,40.65259425192272
3010580058,B3,B,BK,182972,-73.97299054144122,40.676249783011265
3047670037,B3,B,BK,77304,-73.92315116896685,40.644995943727665
3047670039,B3,B,BK,72643,-73.923414255929,40.645089584849785
3049440015,B3,B,BK,226441,-73.93464673148263,40.644353833175956
3010580061,B3,B,BK,179892,-73.97318674188757,40.67632558772917
3049440020,B3,B,BK,234520,-73.93501683687008,40.64433153767069
3047830041,B3,B,BK,54415,-73.93019208953025,40.63778557732424
3049480076,B3,B,BK,83708,-73.94742205600076,40.64248992893561
3048570038,B3,B,BK,76501,-73.9434133241537,40.65395873684508
3048580121,B3,B,BK,75924,-73.94244569922512,40.65368673168082
3048640012,B3,B,BK,115424,-73.93682723189777,40.65455179728518
3049570059,B3,B,BK,144225,-73.93878477726024,40.642360615005074
3048880022,B3,B,BK,124470,-73.94496063221926,40.65010161443385
3048890031,B3,B,BK,167860,-73.94396625268433,40.64961557241902
3048890043,B3,B,BK,151386,-73.94434081717283,40.64972704994536
3048950037,B3,B,BK,227324,-73.93835224445804,40.64984744567381
3048950038,B3,B,BK,228105,-73.9384235900749,40.64984298657275
3048950042,B3,B,BK,233135,-73.93867329973389,40.64979393646116
3010870071,B3,B,BK,214157,-73.97741396968624,40.66682770248532
3049730042,B3,B,BK,94298,-73.93889179568552,40.6394265265119
3049200035,B3,B,BK,207847,-73.94391720257275,40.64582533652359
3049320026,B3,B,BK,90776,-73.94625823062582,40.64399264599062
3049340068,B3,B,BK,149720,-73.94476889087396,40.64496473002028
3049390011,B3,B,BK,247513,-73.93955174264143,40.64425127385173
3049410011,B3,B,BK,274700,-73.9376387882895,40.64449652440967
3049440019,B3,B,BK,232624,-73.93494549125322,40.644335996771744
3049480003,B3,B,BK,81829,-73.94746218791025,40.64305623476941
3049480074,B3,B,BK,84139,-73.94740867869761,40.64240966511666
3049510044,B3,B,BK,92752,-73.94414015762543,40.641450958390166
3049520005,B3,B,BK,135067,-73.9435114243769,40.64330148532734
3049520006,B3,B,BK,136929,-73.94343561965898,40.64331040352946
3049520018,B3,B,BK,123946,-73.94323496011157,40.642819902413564
3049560063,B3,B,BK,157936,-73.93974348398673,40.642538979047195
3049560064,B3,B,BK,160764,-73.93975240218883,40.64259248825985
3049570066,B3,B,BK,165600,-73.93882045006866,40.642703965786176
3010050013,B3,B,BK,157454,-73.98543143338034,40.669364930984734
3049620013,B3,B,BK,159383,-73.93371032026141,40.643622540603204
3049620069,B3,B,BK,146564,-73.93402691643622,40.64316771229575
3049630017,B3,B,BK,125505,-73.93275161353492,40.64346647206632
3049930056,B3,B,BK,52597,-73.93252419938119,40.63791935035584
3049930057,B3,B,BK,52986,-73.9325331175833,40.637972859568485
3049840031,B3,B,BK,97904,-73.94071556801637,40.63750019485681
3049850129,B3,B,BK,94200,-73.93979253409832,40.637629508787356
3049860017,B3,B,BK,89991,-73.93894530489816,40.638534706301215
3049860018,B3,B,BK,89922,-73.93894084579709,40.63849011529068
3049880005,B3,B,BK,84453,-73.93726868290207,40.639043043821296
3057730036,B3,B,BK,28444,-74.00595667552935,40.62538035819354
3050390018,B3,B,BK,112059,-73.95231814895743,40.65907778485443
3050760046,B3,B,BK,172707,-73.96566423841041,40.64924992613265
3064640108,B3,B,BK,82398,-74.00707590989376,40.600387096788985
3051290006,B3,B,BK,66351,-73.95162698829418,40.64786760480607
3051380006,B3,B,BK,65752,-73.95143524694886,40.646561088197416
3051390052,B3,B,BK,70485,-73.95067719976977,40.64612855539522
3051400039,B3,B,BK,73075,-73.94967390203276,40.645316999003505
3051400046,B3,B,BK,74327,-73.94970511574013,40.645606840571986
3051410038,B3,B,BK,172740,-73.96881682285519,40.64287341162621
3051410106,B3,B,BK,153736,-73.96830402623405,40.64015781908467
3051420040,B3,B,BK,164511,-73.96812120309086,40.64225805568085
3051430010,B3,B,BK,197139,-73.96706885524225,40.643622540603204
3051430042,B3,B,BK,173879,-73.96724721928437,40.64262370196723
3051430050,B3,B,BK,184786,-73.96734977860861,40.64317663049785
3051430092,B3,B,BK,167621,-73.96691278670538,40.64084897974795
3051440040,B3,B,BK,179619,-73.96629297165894,40.64259248825985
3051450012,B3,B,BK,196905,-73.96518711459768,40.643689427119
3051450036,B3,B,BK,186190,-73.96531642852824,40.64242304241982
3051460046,B3,B,BK,183617,-73.96453608584389,40.64306515297151
3051460082,B3,B,BK,190796,-73.96432650809437,40.64196821411237
3051470061,B3,B,BK,167518,-73.96356400181423,40.64317217139679
3051470071,B3,B,BK,164370,-73.96369331574479,40.64385441385797
3051540065,B3,B,BK,165010,-73.96754597905496,40.639199112358185
3051580029,B3,B,BK,207595,-73.96351495170265,40.64016227818572
3051750073,B3,B,BK,155096,-73.96717587366753,40.637237107894656
3051780017,B3,B,BK,196346,-73.96423286697225,40.63859713371596
3051780027,B3,B,BK,190616,-73.96413030764802,40.63805312338744
3051780037,B3,B,BK,186142,-73.96402774832379,40.63751357215997
3001950053,B3,B,BK,170588,-73.98709021897221,40.68564956803193
3051940021,B3,B,BK,68659,-73.94991469348963,40.64220900556925
3051940023,B3,B,BK,68769,-73.94990131618647,40.642097528042925
3057750029,B3,B,BK,34782,-74.00197469828862,40.623088380252085
3052120060,B3,B,BK,82221,-73.95245192198905,40.638721988545456
3052130069,B3,B,BK,80684,-73.95188561615527,40.63879779326337
3018470064,B3,B,BK,135914,-73.93965430196566,40.682456851677664
3052310003,B3,B,BK,73409,-73.94872857260944,40.63647014251347
3052700047,B3,B,BK,279897,-73.98012956222779,40.65000797331173
3052710010,B3,B,BK,234420,-73.97934476044237,40.652063618897365
3051750023,B3,B,BK,154545,-73.96676563637061,40.6370409074483
3051750031,B3,B,BK,149934,-73.96668091345059,40.63659499734297
3051750033,B3,B,BK,148986,-73.96666307704638,40.63648351981663
3052730072,B3,B,BK,187156,-73.97790447080212,40.65250061080061
3051770066,B3,B,BK,168685,-73.96532088762929,40.637464522048376
3052960055,B3,B,BK,55262,-73.9859130162941,40.6424720925314
3081240102,B3,B,BK,72742,-73.91127212376047,40.646061668879426
3058850025,B3,B,BK,117797,-74.03105249625814,40.63614908723762
3074420045,B3,B,BK,34499,-73.94360060639795,40.59061720638089
3074420049,B3,B,BK,33665,-73.94363627920639,40.590817865928294
3016530072,B3,B,BK,110312,-73.92461375411239,40.686438828918384
3015670023,B3,B,BK,114444,-73.91125874645732,40.67733334456724
3063140029,B3,B,BK,39206,-74.00111855088636,40.61061181550454
3015390023,B3,B,BK,131894,-73.90965347007807,40.67944249936552
3037490024,B3,B,BK,84668,-73.90032948977532,40.66934263547947
3015050024,B3,B,BK,138241,-73.91823723960596,40.682960730096696
3087050035,B3,B,BK,26422,-73.95916732817554,40.58027655103794
3085330007,B3,B,BK,243727,-73.92983090234492,40.60537683086779
3085330009,B3,B,BK,240861,-73.9298799524565,40.60542142187832
3085330015,B3,B,BK,224609,-73.93016979402498,40.60568004973942
3085330016,B3,B,BK,221941,-73.93021438503551,40.60572018164891
3089390884,B3,B,BK,173236,-73.92721341002654,40.593814381836204
3006580010,B3,B,BK,87500,-73.99828702171742,40.65944343114082
3006580011,B3,B,BK,89669,-73.99821567610056,40.65940329923133
3014850053,B3,B,BK,110828,-73.9216127791034,40.686782179699506
3010760056,B3,B,BK,171386,-73.97649093576817,40.67060902017864
3074340022,B3,B,BK,46143,-73.95577841137492,40.58899409359743
3087540060,B3,B,BK,82791,-73.94112134621224,40.57876045667976
3018990011,B3,B,BK,52718,-73.95792323898162,40.69541945844002
3018990013,B3,B,BK,51798,-73.9579455344869,40.69553093596635
3051320032,B3,B,BK,52329,-73.9569199412446,40.64527240799297
3051400067,B3,B,BK,71453,-73.94979875686225,40.64646744707529
3051420018,B3,B,BK,177349,-73.96789378893713,40.642975970950445
3006390017,B3,B,BK,43043,-73.99678876376346,40.6640140097206
3017680058,B3,B,BK,119282,-73.9440375983012,40.69394795509239
3004140012,B3,B,BK,158724,-73.99459488604516,40.68408442356216
3057050075,B3,B,BK,78381,-73.99585235254223,40.628372415000406
3016100071,B3,B,BK,102079,-73.93541369686385,40.691192230641356
3020970030,B3,B,BK,166056,-73.97759233372838,40.689265898986264
3078310144,B3,B,BK,68896,-73.92611201206634,40.625679117964125
3009970030,B3,B,BK,71085,-73.9886910362504,40.6717728455536
3077520035,B3,B,BK,65819,-73.92980860683964,40.632278587523224
3065760065,B3,B,BK,41802,-73.98294771409357,40.611352026279405
3018040069,B3,B,BK,160916,-73.94687358657119,40.68762049069754
3085330047,B3,B,BK,160764,-73.93101702322512,40.60682603871016
3082380035,B3,B,BK,131584,-73.90054798572693,40.637812331930554
3010360009,B3,B,BK,147421,-73.98589072078884,40.66531160812715
3070850085,B3,B,BK,52095,-73.97517996005845,40.601283376100724
3008770030,B3,B,BK,178082,-73.98101246423639,40.657227257917256
3010880078,B3,B,BK,160540,-73.98069140896052,40.66753669955282
3008780118,B3,B,BK,166281,-73.979313546735,40.656206123776016
3062130009,B3,B,BK,33790,-74.00231804906973,40.617987168646934
3066650006,B3,B,BK,72352,-73.96427299888173,40.607338835331305
3009560056,B3,B,BK,153073,-73.97888547303387,40.675233107971074
3009570072,B3,B,BK,158530,-73.9779446027116,40.674863002583635
3009570073,B3,B,BK,158294,-73.97799811192424,40.674880838987846
3009630030,B3,B,BK,161964,-73.97780191147788,40.673480681257075
3009660024,B3,B,BK,161542,-73.97840834922116,40.67271817497693
3018000039,B3,B,BK,130192,-73.94249920843775,40.68919009426835
3009700049,B3,B,BK,171997,-73.98056655413103,40.67251305632847
3009700052,B3,B,BK,170426,-73.9807226226679,40.67265574756219
3010210062,B3,B,BK,71851,-73.99116137823403,40.6692534534584
3009880037,B3,B,BK,166274,-73.98276489095038,40.67059564287548
3009940035,B3,B,BK,170747,-73.98321526015675,40.66997136872801
3009970051,B3,B,BK,81389,-73.98845916299562,40.67132693544825
3009970057,B3,B,BK,73810,-73.98878021827147,40.67148300398513
3010050047,B3,B,BK,167716,-73.98404911205377,40.66836163324772
3010090028,B3,B,BK,74295,-73.98956502005687,40.670444033439665
3010120063,B3,B,BK,158790,-73.98318850555044,40.66708633034643
3010120064,B3,B,BK,158654,-73.98324201476309,40.66711308495274
3041720056,B3,B,BK,64890,-73.86888390914642,40.681101284957414
3010170046,B3,B,BK,153475,-73.9849944414771,40.66721564427697
3010170057,B3,B,BK,151144,-73.98549831989614,40.667340499106466
3004500061,B3,B,BK,116455,-73.99425153526406,40.67925521712128
3010350042,B3,B,BK,146344,-73.9864302720163,40.665467676664015
3010350045,B3,B,BK,147677,-73.98652391313843,40.66535619913769
3010390032,B3,B,BK,40339,-73.99436301279039,40.66860688380565
3010400026,B3,B,BK,69815,-73.9925035676511,40.6677016862918
3010410035,B3,B,BK,119782,-73.98947137893475,40.66623464204521
3010410058,B3,B,BK,111141,-73.99013578499172,40.66621680564101
3010420053,B3,B,BK,146548,-73.98729533762068,40.66478097510179
3010430033,B3,B,BK,158225,-73.98504349158868,40.66408981443851
3010490069,B3,B,BK,146973,-73.98616718505416,40.66345662208892
3017560060,B3,B,BK,139476,-73.94480010458132,40.695357031025274
3010700006,B3,B,BK,156806,-73.97564370656802,40.67227226487158
3010970014,B3,B,BK,201943,-73.97991552537721,40.6641477827522
3011440088,B3,B,BK,123751,-73.97068072709554,40.67927305352548
3011600055,B3,B,BK,130022,-73.96427299888173,40.676040205261735
3016820034,B3,B,BK,143569,-73.92670507250645,40.68198864606705
3055560024,B3,B,BK,73762,-73.98492755496129,40.615610467785444
3063000064,B3,B,BK,19881,-73.9904345447623,40.60386965471172
3012100018,B3,B,BK,98380,-73.94053720397424,40.676909729967164
3058770045,B3,B,BK,87511,-74.01284598665691,40.628836161509966
3058960025,B3,B,BK,117178,-74.0145047722488,40.62892088442998
3051290007,B3,B,BK,66486,-73.95155118357626,40.647845309300806
3051400048,B3,B,BK,74812,-73.94971403394223,40.645691563491994
3059240020,B3,B,BK,57564,-74.01212361228626,40.624751624945006
3059350033,B3,B,BK,53023,-74.01190065723358,40.62370373619745
3077660029,B3,B,BK,110213,-73.93736678312524,40.62900560734999
3060200051,B3,B,BK,98882,-74.02134949236583,40.62072505669376
3060280067,B3,B,BK,113428,-74.02180877977435,40.62009186434416
3061620062,B3,B,BK,65555,-73.98981472971587,40.61456257903789
3061650028,B3,B,BK,32315,-74.00773139774861,40.624831888763985
3061720023,B3,B,BK,41935,-73.99219143057735,40.61544102194542
3012930079,B3,B,BK,88301,-73.94198195271555,40.666074114407294
3061810077,B3,B,BK,36816,-73.99783219340995,40.61758584955213
3061820011,B3,B,BK,30248,-73.9957408750159,40.61667619293722
3016060002,B3,B,BK,99395,-73.93653293122824,40.69198149152781
3051050058,B3,B,BK,68237,-73.9509893368435,40.649927709492765
3018900016,B3,B,BK,120513,-73.96680130917903,40.6945499337346
3061930057,B3,B,BK,29697,-73.99534847412319,40.615177934983265
3062000023,B3,B,BK,34680,-74.00532794228081,40.620644792874785
3062000029,B3,B,BK,34568,-74.00498459149969,40.620439674226326
3062000035,B3,B,BK,34697,-74.00465015892068,40.620239014678916
3062040058,B3,B,BK,27927,-73.99591477995698,40.6145982518463
3062040063,B3,B,BK,26238,-73.99620462152546,40.614772156787396
3016170025,B3,B,BK,92133,-73.92902380505424,40.69146423580561
3085270064,B3,B,BK,47579,-73.926250244199,40.61149471751312
3008900062,B3,B,BK,226794,-73.98069586806157,40.65485501615682
3010150021,B3,B,BK,62901,-73.99077343644237,40.670243373892255
3075620045,B3,B,BK,94884,-73.94327509202105,40.63401763693407
3011590045,B3,B,BK,141980,-73.96635093997264,40.67689189356296
3016770060,B3,B,BK,137969,-73.92697707767071,40.68242117886923
3014960024,B3,B,BK,132219,-73.92125605101916,40.68411117816848
3014960026,B3,B,BK,131185,-73.92112673708858,40.68412455547165
3014960052,B3,B,BK,134969,-73.92105539147174,40.683848091206336
3014960059,B3,B,BK,137358,-73.92150576067813,40.68379904109474
3015000009,B3,B,BK,145402,-73.92244663100041,40.683188144250416
3015000010,B3,B,BK,145268,-73.92238420358566,40.68319260335147
3083870051,B3,B,BK,91242,-73.91459861314634,40.62027468748736
3015050005,B3,B,BK,140225,-73.9195838881241,40.68280466155982
3015050007,B3,B,BK,140386,-73.91945011509249,40.68282249796403
3015050009,B3,B,BK,139564,-73.91930296475773,40.682835875267195
3062570064,B3,B,BK,38060,-74.00658094967683,40.61635513766137
3062570065,B3,B,BK,37943,-74.00664783619263,40.61639972867191
3009560073,B3,B,BK,142956,-73.97990660717511,40.67562996796484
3070810081,B3,B,BK,25659,-73.97996457548882,40.60045398330478
3070810082,B3,B,BK,25669,-73.97996903458986,40.60050303341637
3015490073,B3,B,BK,103441,-73.9186162631955,40.67818057376739
3009860070,B3,B,BK,168548,-73.98084747749739,40.67018540557857
3015720007,B3,B,BK,90311,-73.90678180899964,40.67684730255241
3016460050,B3,B,BK,132074,-73.9305220630082,40.686510174535236
3016010049,B3,B,BK,96888,-73.93824076693171,40.69236051511735
3018330065,B3,B,BK,136278,-73.94832279441356,40.682960730096696
3016120070,B3,B,BK,85747,-73.92978185223333,40.691843259395164
3016120071,B3,B,BK,85783,-73.92985319785018,40.69183434119306
3016160065,B3,B,BK,98662,-73.93148522883573,40.69088901176973
3016170056,B3,B,BK,94261,-73.92868937247523,40.69121452614663
3016170066,B3,B,BK,96257,-73.92936715583535,40.691138721428715
3016200019,B3,B,BK,112493,-73.93552071528912,40.689965977851664
3016280014,B3,B,BK,100549,-73.9268254682349,40.690215687510644
3016280016,B3,B,BK,99468,-73.92668723610224,40.69023352391486
3053070091,B3,B,BK,95381,-73.98350510172524,40.644233437447525
3053130124,B3,B,BK,48729,-73.98194887545759,40.64250330623877
3059640039,B3,B,BK,98933,-74.01616801694173,40.62340943552793
3054050007,B3,B,BK,109729,-73.97952758358556,40.63259518369803
3054300032,B3,B,BK,86895,-73.98277380915248,40.634579483666805
3054300014,B3,B,BK,80808,-73.98379940239477,40.63519483961218
3054330054,B3,B,BK,102471,-73.98431665811697,40.63332647627079
3054340054,B3,B,BK,127842,-73.98156985186804,40.63166769067889
3064640155,B3,B,BK,88208,-74.00619300788517,40.600806252288
3054360056,B3,B,BK,106201,-73.98504349158868,40.63285381155912
3054360121,B3,B,BK,96352,-73.98521293742871,40.63331309896763
3054440058,B3,B,BK,163236,-73.98143607883645,40.629763654529086
3054610042,B3,B,BK,137429,-73.9797059476277,40.62626771930318
3054750045,B3,B,BK,112758,-73.9789211458423,40.62368589979323
3054750064,B3,B,BK,127113,-73.97998687099408,40.624332469445996
3054890080,B3,B,BK,140625,-73.98885156388833,40.62694550266331
3054900056,B3,B,BK,165990,-73.98568114303933,40.62503700741243
3055080010,B3,B,BK,73582,-73.97935813774554,40.61886561155446
3055110011,B3,B,BK,101341,-73.98870887265461,40.623636849681645
3055150021,B3,B,BK,62643,-73.97932246493711,40.617893527524814
3055150025,B3,B,BK,59929,-73.97911734628866,40.61776421359426
3055150026,B3,B,BK,58870,-73.97903262336864,40.61771516348267
3057170151,B3,B,BK,84940,-74.00165364301276,40.63005349609756
3055200057,B3,B,BK,78911,-73.9841605895801,40.619485426600896
3055200062,B3,B,BK,76037,-73.9844192174412,40.619641495137756
3055210004,B3,B,BK,83478,-73.98299676420515,40.61891466166605
3055210070,B3,B,BK,85442,-73.98260436331245,40.618544556278614
3071020017,B3,B,BK,59629,-73.974140989513,40.59851427434654
3055250019,B3,B,BK,59768,-73.98942678792422,40.62210737802031
3055270035,B3,B,BK,78643,-73.9842854444096,40.619003843687125
3055330042,B3,B,BK,56160,-73.98669335897846,40.6195612313188
3055330049,B3,B,BK,50569,-73.9870054960522,40.61925801244716
3055330051,B3,B,BK,50624,-73.98711697357854,40.61944529469141
3055330053,B3,B,BK,50172,-73.98728641941855,40.61954785401563
3055330056,B3,B,BK,49285,-73.98754058817862,40.6197039225525
3055360053,B3,B,BK,56372,-73.98084301839634,40.61566397699809
3055360058,B3,B,BK,60268,-73.98116407367219,40.61585571834338
3055370003,B3,B,BK,43906,-73.99607084849386,40.62394006855328
3055410066,B3,B,BK,56510,-73.98637230370261,40.61801392325325
3055420020,B3,B,BK,73977,-73.98393317542637,40.6169660345057
3055420025,B3,B,BK,73978,-73.98363887475685,40.61675199765513
3055420028,B3,B,BK,72945,-73.98346496981576,40.61661822462352
3055420030,B3,B,BK,72222,-73.98334903318838,40.61652904260246
3055420031,B3,B,BK,71844,-73.98329106487468,40.61648445159192
3055430008,B3,B,BK,65694,-73.98241262196714,40.61604745968868
3055430022,B3,B,BK,56508,-73.98145837434171,40.61547223565279
3055430055,B3,B,BK,51776,-73.98147175164488,40.615124425770624
3055430058,B3,B,BK,55631,-73.98175267501124,40.61529833071171
3055430059,B3,B,BK,56664,-73.98181064332493,40.615334003520125
3055430066,B3,B,BK,61484,-73.9822164215208,40.61557479497703
3055430074,B3,B,BK,64582,-73.98255085409981,40.615775454524425
3055440019,B3,B,BK,36539,-73.99575871142011,40.6231998577784
3055440025,B3,B,BK,34816,-73.99545549254847,40.62301703463521
3055440047,B3,B,BK,31197,-73.99512551907053,40.622464106104594
3055440048,B3,B,BK,31318,-73.99517456918211,40.62249531981197
3055460010,B3,B,BK,24623,-73.99170092946147,40.62074735219902
3055460035,B3,B,BK,26349,-73.99058169509705,40.62006956883889
3055500048,B3,B,BK,54495,-73.9821673714092,40.61463392465474
3055500049,B3,B,BK,54745,-73.98223425792501,40.61467405656421
3055520031,B3,B,BK,26258,-73.99382792066397,40.6209881436559
3055540027,B3,B,BK,35611,-73.98911019174943,40.61813877808275
3055540028,B3,B,BK,36415,-73.98903884613257,40.618098646173266
3055550023,B3,B,BK,63312,-73.98693415043536,40.61682780237304
3055550076,B3,B,BK,47564,-73.98821391243767,40.617242498771006
3055560044,B3,B,BK,70415,-73.98444597204752,40.61496389813269
3055570006,B3,B,BK,65552,-73.98373251587897,40.6148880934148
3055570008,B3,B,BK,64445,-73.98360320194843,40.61481228869688
3055590148,B3,B,BK,32166,-73.99577208872327,40.6204708879337
3055630053,B3,B,BK,74500,-73.98532441495504,40.614584874543155
3055640024,B3,B,BK,59116,-73.98356752913999,40.61387587747565
3055640025,B3,B,BK,58538,-73.9835006426242,40.61383574556618
3055640033,B3,B,BK,53828,-73.98297446869988,40.61351469029032
3055640034,B3,B,BK,53087,-73.98290758218408,40.613474558380844
3055660021,B3,B,BK,33701,-73.99707860533195,40.620747352199025
3055750021,B3,B,BK,33694,-73.99602179838227,40.61957906772302
3055750023,B3,B,BK,33080,-73.99592369815907,40.61951664030826
3055760061,B3,B,BK,28736,-73.99302974157538,40.61741640371209
3055310024,B3,B,BK,51171,-73.99215129866788,40.62284758879519
3016150008,B3,B,BK,107790,-73.93605134831448,40.69065267941389
3064640172,B3,B,BK,82115,-74.00688416854847,40.60013738712998
3064640150,B3,B,BK,88671,-74.00594329822619,40.60104258464384
3056650059,B3,B,BK,63830,-74.00465015892068,40.63831175124854
3040570009,B3,B,BK,168523,-73.8896321063481,40.667558995058094
3073060062,B3,B,BK,42888,-73.94502751873506,40.603178494048436
3054710056,B3,B,BK,113863,-73.98851267220826,40.62947827206166
3062690023,B3,B,BK,38297,-74.00672810001159,40.615886932050756
3047340056,B3,B,BK,135722,-73.9306558360398,40.64754654953022
3073180032,B3,B,BK,55568,-73.95775825224264,40.59944176736565
3076490051,B3,B,BK,105122,-73.94424717605071,40.62176848634025
3078310054,B3,B,BK,69842,-73.92589797521576,40.62534022628407
3018200037,B3,B,BK,138589,-73.94219153046507,40.68620249656255
3070980038,B3,B,BK,32476,-73.9788052092149,40.59689562066414
3049520019,B3,B,BK,122240,-73.94323050101052,40.64276193409988
3061600062,B3,B,BK,27836,-73.99395277549347,40.61706859382991
